Child	Corpus	Role	Train_size	Test_size	Size_ratio	Age	Sent_len	DL	UAS_Accuracy	LAS_Accuracy
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	4	1.6666666666666667	0.75	0.5
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	6	2.4	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	5	3.75	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	2.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	3	2.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	20.460379063225115	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	4	1.6666666666666667	0.75	0.5
Lily	Providence	child	117479	2004	58.62225548902195	18.361773342368426	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	3.75	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	18	2.6470588235294117	0.9444444444444444	0.9444444444444444
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	2.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	5	3.75	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	2.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	4	2.6666666666666665	0.75	0.75
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	8	2.5714285714285716	0.75	0.75
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.460379063225115	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.460379063225115	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	6	2.4	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	3	2.0	0.6666666666666666	0.6666666666666666
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	2.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	3.75	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	3.0	0.6	0.6
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	4	2.0	1.0	0.75
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	2.25	1.0	0.8
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.460379063225115	2	3.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	10	2.7777777777777777	0.9	0.9
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	6	2.4	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	12	2.3636363636363638	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	4	2.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	7	3.3333333333333335	0.5714285714285714	0.5714285714285714
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	6	2.4	1.0	0.8333333333333334
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	18.591757530955466	2	2.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	20.460379063225115	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	6	2.6	1.0	0.8333333333333334
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	3	2.0	0.3333333333333333	0.3333333333333333
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	5	2.25	0.4	0.4
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	6	2.6	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	3	1.5	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	10	2.5555555555555554	0.9	0.9
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	2.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	8	2.5714285714285716	0.875	0.75
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	4	2.3333333333333335	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	2.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	2.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	2.0	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.887492556315323	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	1.6666666666666667	0.75	0.75
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	5	2.25	0.6	0.6
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	5	3.5	0.2	0.2
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	5	2.0	0.8	0.8
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	2	3.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	18.591757530955466	6	1.8	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.098975338302637	2	2.0	1.0	0.5
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	5	1.75	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	2.0	0.5	0.5
Lily	Providence	child	117479	2004	58.62225548902195	23.854699275139122	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	5	2.75	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	20.098975338302637	4	2.3333333333333335	0.0	0.0
Lily	Providence	child	117479	2004	58.62225548902195	23.854699275139122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	4	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	22.723259204501122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.230456477545737	3	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.854699275139122	6	3.8	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.854699275139122	2	3.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	23.854699275139122	5	2.25	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.394689829359947	3	2.0	1.0	1.0
Lily	Providence	child	117479	2004	58.62225548902195	21.821803322450148	2	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	16	2.533333333333333	0.875	0.8125
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	5	2.75	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	3	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	5	1.75	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	3	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	7	4.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	5	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	3	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	3	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	3	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	4	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	3	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	3	1.5	1.0	0.6666666666666666
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	4	3.3333333333333335	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	3	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	2	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	10	5.111111111111111	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	3	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	5	2.25	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	8	2.2857142857142856	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	5	3.25	0.4	0.4
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	4	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	3	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	3	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	4	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	4	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	3	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	6	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	7	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	4	2.3333333333333335	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	3	2.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	2	3.0	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	25.033368241647672	5	2.25	1.0	1.0
Lily	Providence	child	117479	1788	65.70413870246085	24.75615515719009	2	2.0	1.0	1.0
